Temps (s),Angle (rad)
9.964424,-0.549778714
9.972616,-0.565486678
9.980808,-0.578053048
9.989,-0.593761012
9.997192,-0.609468975
10.00436,-0.622035345
10.012552,-0.634601716
10.020744,-0.647168087
10.028936,-0.659734457
10.037128,-0.672300828
10.044296,-0.681725606
10.052488,-0.694291976
10.06068,-0.703716754
10.068872,-0.713141532
10.077064,-0.72256631
10.084232,-0.731991088
10.092424,-0.741415866
10.100616,-0.747699052
10.108808,-0.753982237
10.117,-0.763407015
10.125192,-0.7696902
10.13236,-0.772831793
10.140552,-0.779114978
10.148744,-0.782256571
10.156936,-0.788539756
10.165128,-0.791681349
10.172296,-0.794822941
10.181512,-0.797964534
10.200968,-0.801106127
10.222472,-0.797964534
10.238856,-0.794822941
10.249096,-0.791681349
10.257288,-0.788539756
10.264456,-0.785398163
10.2706,-0.782256571
10.276744,-0.779114978
10.284936,-0.775973385
10.293128,-0.7696902
10.30132,-0.763407015
10.308488,-0.75712383
10.31668,-0.750840644
10.324872,-0.744557459
10.333064,-0.735132681
10.341256,-0.728849496
10.348424,-0.719424718
10.356616,-0.70999994
10.364808,-0.700575162
10.373,-0.691150384
10.381192,-0.678584013
10.38836,-0.666017643
10.396552,-0.656592865
10.404744,-0.644026494
10.412936,-0.631460123
10.421128,-0.618893753
10.428296,-0.603185789
10.436488,-0.590619419
10.44468,-0.574911456
10.452872,-0.559203492
10.461064,-0.546637122
10.469256,-0.530929158
10.477448,-0.515221195
10.484616,-0.499513232
10.492808,-0.480663676
10.501,-0.464955713
10.509192,-0.449247749
10.517384,-0.430398194
10.524552,-0.411548638
10.532744,-0.395840674
10.540936,-0.376991118
10.549128,-0.358141563
10.55732,-0.339292007
10.565512,-0.320442451
10.57268,-0.301592895
10.580872,-0.282743339
10.589064,-0.26075219
10.597256,-0.241902634
10.605448,-0.223053078
10.61364,-0.204203522
10.620808,-0.182212374
10.629,-0.163362818
10.637192,-0.141371669
10.645384,-0.122522113
10.653576,-0.100530965
10.660744,-0.081681409
10.668936,-0.0596902604
10.677128,-0.0408407045
10.68532,-0.0188495559
10.693512,0.00314159265
10.701704,0.0219911486
10.709896,0.0408407045
10.717064,0.0628318531
10.725256,0.081681409
10.733448,0.103672558
10.74164,0.122522113
10.749832,0.144513262
10.758024,0.163362818
10.765192,0.182212374
10.773384,0.204203522
10.781576,0.223053078
10.789768,0.241902634
10.79796,0.26075219
10.805128,0.279601746
10.81332,0.298451302
10.821512,0.317300858
10.829704,0.336150414
10.837896,0.35499997
10.845064,0.373849526
10.853256,0.389557489
10.861448,0.408407045
10.86964,0.424115008
10.877832,0.442964564
10.885,0.458672527
10.893192,0.474380491
10.901384,0.490088454
10.909576,0.505796417
10.917768,0.52150438
10.92596,0.537212344
10.933128,0.549778714
10.94132,0.565486678
10.949512,0.578053048
10.957704,0.590619419
10.965896,0.606327382
10.973064,0.61575216
10.981256,0.628318531
10.989448,0.640884901
10.99764,0.653451272
11.005832,0.66287605
11.013,0.672300828
11.021192,0.681725606
11.029384,0.691150384
11.037576,0.700575162
11.045768,0.70999994
11.05396,0.719424718
11.061128,0.725707903
11.06932,0.731991088
11.077512,0.738274274
11.085704,0.744557459
11.093896,0.750840644
11.101064,0.75712383
11.109256,0.760265422
11.117448,0.763407015
11.12564,0.7696902
11.133832,0.772831793
11.144072,0.775973385
11.159432,0.779114978
11.198344,0.775973385
11.21268,0.772831793
11.221896,0.7696902
11.230088,0.766548607
11.237256,0.763407015
11.245448,0.760265422
11.25364,0.75712383
11.261832,0.750840644
11.269,0.744557459
11.277192,0.738274274
11.285384,0.731991088
11.293576,0.725707903
11.301768,0.719424718
11.30996,0.70999994
11.317128,0.703716754
11.32532,0.694291976
11.333512,0.684867198
11.341704,0.675442421
11.349896,0.666017643
11.357064,0.653451272
11.365256,0.644026494
11.373448,0.631460123
11.38164,0.618893753
11.389832,0.606327382
11.397,0.593761012
11.405192,0.581194641
11.413384,0.56862827
11.421576,0.552920307
11.429768,0.540353936
11.436936,0.524645973
11.445128,0.512079603
11.45332,0.496371639
11.461512,0.480663676
11.469704,0.464955713
11.477896,0.449247749
11.485064,0.430398194
11.493256,0.41469023
11.501448,0.398982267
11.50964,0.380132711
11.517832,0.364424748
11.525,0.345575192
11.533192,0.326725636
11.541384,0.311017673
11.549576,0.292168117
11.557768,0.273318561
11.564936,0.254469005
11.573128,0.235619449
11.58132,0.216769893
11.589512,0.197920337
11.597704,0.179070781
11.604872,0.160221225
11.613064,0.138230077
11.621256,0.119380521
11.629448,0.100530965
11.63764,0.081681409
11.644808,0.0628318531
11.653,0.0408407045
11.661192,0.0219911486
11.669384,0.00314159265
11.677576,-0.0188495559
11.685768,-0.0376991118
11.692936,-0.0565486678
11.701128,-0.0753982237
11.70932,-0.0973893723
11.717512,-0.116238928
11.725704,-0.135088484
11.733896,-0.15393804
11.741064,-0.172787596
11.749256,-0.191637152
11.757448,-0.210486708
11.76564,-0.229336264
11.773832,-0.24818582
11.781,-0.267035376
11.789192,-0.285884931
11.797384,-0.304734487
11.805576,-0.320442451
11.813768,-0.339292007
11.820936,-0.35499997
11.829128,-0.373849526
11.83732,-0.389557489
11.845512,-0.408407045
11.853704,-0.424115008
11.861896,-0.439822972
11.869064,-0.455530935
11.877256,-0.471238898
11.885448,-0.483805269
11.89364,-0.499513232
11.901832,-0.515221195
11.910024,-0.527787566
11.917192,-0.540353936
11.925384,-0.5560619
11.933576,-0.56862827
11.941768,-0.581194641
11.94996,-0.590619419
11.957128,-0.603185789
11.96532,-0.61575216
11.973512,-0.625176938
11.981704,-0.634601716
11.989896,-0.644026494
11.997064,-0.653451272
12.005256,-0.66287605
12.013448,-0.672300828
12.02164,-0.678584013
12.029832,-0.688008791
12.037,-0.694291976
12.045192,-0.700575162
12.053384,-0.706858347
12.061576,-0.713141532
12.069768,-0.716283125
12.07796,-0.72256631
12.085128,-0.725707903
12.09332,-0.728849496
12.101512,-0.731991088
12.109704,-0.735132681
12.117896,-0.738274274
12.172168,-0.735132681
12.184456,-0.731991088
12.192648,-0.728849496
12.20084,-0.725707903
12.206984,-0.72256631
12.214152,-0.719424718
12.22132,-0.716283125
12.229512,-0.70999994
12.237704,-0.706858347
12.245896,-0.700575162
12.253064,-0.691150384
12.261256,-0.684867198
12.269448,-0.678584013
12.27764,-0.669159235
12.285832,-0.659734457
12.294024,-0.653451272
12.301192,-0.644026494
12.309384,-0.634601716
12.317576,-0.622035345
12.325768,-0.612610567
12.33396,-0.600044197
12.341128,-0.590619419
12.34932,-0.578053048
12.357512,-0.565486678
12.365704,-0.552920307
12.373896,-0.540353936
12.382088,-0.527787566
12.389256,-0.512079603
12.397448,-0.499513232
12.40564,-0.483805269
12.413832,-0.471238898
12.422024,-0.455530935
12.429192,-0.439822972
12.437384,-0.424115008
12.445576,-0.408407045
12.453768,-0.392699082
12.46196,-0.373849526
12.470152,-0.358141563
12.47732,-0.342433599
12.485512,-0.323584043
12.493704,-0.30787608
12.501896,-0.289026524
12.510088,-0.270176968
12.51828,-0.254469005
12.525448,-0.235619449
12.53364,-0.216769893
12.541832,-0.197920337
12.550024,-0.179070781
12.558216,-0.160221225
12.565384,-0.144513262
12.573576,-0.122522113
12.581768,-0.103672558
12.58996,-0.0879645943
12.598152,-0.0659734457
12.60532,-0.0471238898
12.613512,-0.0282743339
12.621704,-0.00942477796
12.629896,0.00942477796
12.638088,0.0282743339
12.64628,0.0471238898
12.653448,0.0659734457
12.66164,0.0848230016
12.669832,0.103672558
12.678024,0.122522113
12.686216,0.138230077
12.693384,0.157079633
12.701576,0.175929189
12.709768,0.194778745
12.71796,0.2136283
12.726152,0.229336264
12.73332,0.24818582
12.741512,0.267035376
12.749704,0.282743339
12.757896,0.301592895
12.766088,0.317300858
12.77428,0.333008821
12.781448,0.351858377
12.78964,0.36756634
12.797832,0.383274304
12.806024,0.398982267
12.814216,0.41469023
12.821384,0.430398194
12.829576,0.442964564
12.837768,0.458672527
12.84596,0.474380491
12.854152,0.486946861
12.86132,0.499513232
12.869512,0.512079603
12.877704,0.527787566
12.885896,0.540353936
12.894088,0.549778714
12.90228,0.562345085
12.909448,0.574911456
12.91764,0.584336234
12.925832,0.596902604
12.934024,0.606327382
12.942216,0.61575216
12.950408,0.625176938
12.957576,0.634601716
12.965768,0.644026494
12.97396,0.650309679
12.982152,0.659734457
12.990344,0.666017643
12.997512,0.672300828
13.005704,0.678584013
13.013896,0.684867198
13.022088,0.691150384
13.03028,0.694291976
13.037448,0.700575162
13.04564,0.703716754
13.053832,0.706858347
13.062024,0.70999994
13.070216,0.713141532
13.077384,0.716283125
13.09172,0.719424718
13.129608,0.716283125
13.144968,0.713141532
13.155208,0.70999994
13.164424,0.706858347
13.171592,0.703716754
13.177736,0.700575162
13.18388,0.697433569
13.190024,0.694291976
13.198216,0.691150384
13.206408,0.684867198
13.213576,0.678584013
13.221768,0.672300828
13.22996,0.666017643
13.238152,0.659734457
13.246344,0.653451272
13.254536,0.644026494
13.261704,0.634601716
13.269896,0.628318531
13.278088,0.618893753
13.28628,0.609468975
13.294472,0.596902604
13.30164,0.587477826
13.309832,0.578053048
13.318024,0.565486678
13.326216,0.552920307
13.334408,0.543495529
13.3426,0.530929158
13.349768,0.518362788
13.35796,0.505796417
13.366152,0.490088454
13.374344,0.477522083
13.382536,0.464955713
13.389704,0.449247749
13.397896,0.436681379
13.406088,0.420973416
13.41428,0.405265452
13.422472,0.389557489
13.42964,0.373849526
13.437832,0.358141563
13.446024,0.342433599
13.454216,0.326725636
13.462408,0.311017673
13.4706,0.295309709
13.477768,0.276460154
13.48596,0.26075219
13.494152,0.241902634
13.502344,0.226194671
13.510536,0.207345115
13.517704,0.191637152
13.525896,0.172787596
13.534088,0.15393804
13.54228,0.138230077
13.550472,0.119380521
13.55764,0.100530965
13.565832,0.081681409
13.574024,0.0659734457
13.582216,0.0471238898
13.590408,0.0282743339
13.597576,0.00942477796
13.605768,-0.00942477796
13.61396,-0.0251327412
13.622152,-0.0439822972
13.630344,-0.0628318531
13.638536,-0.081681409
13.645704,-0.0973893723
13.653896,-0.116238928
13.662088,-0.135088484
13.67028,-0.150796447
13.678472,-0.169646003
13.686664,-0.188495559
13.693832,-0.204203522
13.702024,-0.223053078
13.710216,-0.238761042
13.718408,-0.257610598
13.7266,-0.273318561
13.733768,-0.289026524
13.74196,-0.304734487
13.750152,-0.320442451
13.758344,-0.336150414
13.766536,-0.35499997
13.773704,-0.36756634
13.781896,-0.383274304
13.790088,-0.398982267
13.79828,-0.41469023
13.806472,-0.427256601
13.814664,-0.442964564
13.821832,-0.455530935
13.830024,-0.468097305
13.838216,-0.480663676
13.846408,-0.493230047
13.8546,-0.505796417
13.861768,-0.518362788
13.86996,-0.530929158
13.878152,-0.540353936
13.886344,-0.552920307
13.894536,-0.562345085
13.902728,-0.571769863
13.909896,-0.581194641
13.918088,-0.590619419
13.92628,-0.600044197
13.934472,-0.609468975
13.94164,-0.61575216
13.949832,-0.625176938
13.958024,-0.631460123
13.966216,-0.637743309
13.974408,-0.644026494
13.9826,-0.650309679
13.989768,-0.656592865
13.99796,-0.659734457
14.006152,-0.66287605
14.014344,-0.669159235
14.022536,-0.672300828
14.029704,-0.675442421
14.037896,-0.678584013
14.050184,-0.681725606
14.103432,-0.678584013
14.11572,-0.675442421
14.12596,-0.672300828
14.134152,-0.669159235
14.140296,-0.666017643
14.14644,-0.66287605
14.152584,-0.659734457
14.158728,-0.656592865
14.165896,-0.653451272
14.174088,-0.647168087
14.18228,-0.640884901
14.189448,-0.634601716
14.19764,-0.628318531
14.205832,-0.622035345
14.214024,-0.612610567
14.222216,-0.606327382
14.230408,-0.596902604
14.237576,-0.587477826
14.245768,-0.578053048
14.25396,-0.56862827
14.262152,-0.559203492
14.270344,-0.549778714
14.277512,-0.537212344
14.285704,-0.527787566
14.293896,-0.515221195
14.302088,-0.502654825
14.31028,-0.493230047
14.317448,-0.480663676
14.32564,-0.468097305
14.333832,-0.452389342
14.342024,-0.439822972
14.350216,-0.427256601
14.357384,-0.411548638
14.365576,-0.398982267
14.373768,-0.383274304
14.38196,-0.36756634
14.390152,-0.351858377
14.39732,-0.339292007
14.405512,-0.323584043
14.413704,-0.30787608
14.421896,-0.292168117
14.430088,-0.273318561
14.43828,-0.257610598
14.445448,-0.241902634
14.45364,-0.226194671
14.461832,-0.207345115
14.470024,-0.191637152
14.478216,-0.175929189
14.485384,-0.157079633
14.493576,-0.141371669
14.501768,-0.122522113
14.50996,-0.10681415
14.517128,-0.0879645943
14.52532,-0.072256631
14.533512,-0.0534070751
14.541704,-0.0345575192
14.549896,-0.0188495559
14.557064,-0
14.565256,0.0157079633
14.573448,0.0345575192
14.58164,0.0502654825
14.589832,0.0691150384
14.597,0.0848230016
14.605192,0.103672558
14.613384,0.119380521
14.621576,0.138230077
14.629768,0.15393804
14.63796,0.172787596
14.645128,0.188495559
14.65332,0.204203522
14.661512,0.219911486
14.669704,0.238761042
14.677896,0.254469005
14.685064,0.270176968
14.693256,0.285884931
14.701448,0.301592895
14.70964,0.317300858
14.717832,0.329867229
14.725,0.345575192
14.733192,0.361283155
14.741384,0.373849526
14.749576,0.389557489
14.757768,0.40212386
14.76596,0.417831823
14.773128,0.430398194
14.78132,0.442964564
14.789512,0.455530935
14.797704,0.468097305
14.805896,0.480663676
14.813064,0.490088454
14.821256,0.502654825
14.829448,0.515221195
14.83764,0.524645973
14.845832,0.534070751
14.853,0.543495529
14.861192,0.5560619
14.869384,0.562345085
14.877576,0.571769863
14.885768,0.581194641
14.892936,0.590619419
14.901128,0.596902604
14.90932,0.603185789
14.917512,0.609468975
14.925704,0.618893753
14.933896,0.622035345
14.941064,0.628318531
14.949256,0.634601716
14.957448,0.637743309
14.96564,0.644026494
14.973832,0.647168087
14.981,0.650309679
14.989192,0.653451272
14.997384,0.656592865
