Temps (s),Angle (rad)
1.484992,1.1969468
1.493184,1.19066362
1.501376,1.18123884
1.509568,1.17181406
1.51776,1.16238928
1.524928,1.1529645
1.53312,1.14039813
1.541312,1.12783176
1.549504,1.11526539
1.557696,1.10269902
1.564864,1.09013265
1.573056,1.07442469
1.581248,1.05871672
1.58944,1.04300876
1.597632,1.0273008
1.6048,1.01159283
1.612992,0.992743279
1.621184,0.973893723
1.629376,0.955044167
1.637568,0.936194611
1.64576,0.914203462
1.652928,0.895353906
1.66112,0.873362758
1.669312,0.851371609
1.677504,0.829380461
1.685696,0.807389312
1.692864,0.785398163
1.701056,0.760265422
1.709248,0.738274274
1.71744,0.713141532
1.725632,0.688008791
1.7328,0.66287605
1.740992,0.637743309
1.749184,0.612610567
1.757376,0.584336234
1.765568,0.559203492
1.77376,0.534070751
1.780928,0.505796417
1.78912,0.477522083
1.797312,0.449247749
1.805504,0.424115008
1.813696,0.395840674
1.820864,0.36756634
1.829056,0.339292007
1.837248,0.311017673
1.84544,0.282743339
1.853632,0.254469005
1.861824,0.223053078
1.868992,0.194778745
1.877184,0.166504411
1.885376,0.138230077
1.893568,0.109955743
1.90176,0.081681409
1.909952,0.0502654825
1.91712,0.0219911486
1.925312,-0.00628318531
1.933504,-0.0345575192
1.941696,-0.0628318531
1.949888,-0.091106187
1.957056,-0.119380521
1.965248,-0.147654855
1.97344,-0.175929189
1.981632,-0.204203522
1.989824,-0.229336264
1.996992,-0.257610598
2.005184,-0.285884931
2.013376,-0.311017673
2.021568,-0.336150414
2.02976,-0.364424748
2.036928,-0.389557489
2.04512,-0.41469023
2.053312,-0.439822972
2.061504,-0.464955713
2.069696,-0.486946861
2.076864,-0.512079603
2.085056,-0.537212344
2.093248,-0.559203492
2.10144,-0.581194641
2.109632,-0.603185789
2.1168,-0.625176938
2.124992,-0.647168087
2.133184,-0.666017643
2.141376,-0.684867198
2.149568,-0.706858347
2.15776,-0.725707903
2.164928,-0.744557459
2.17312,-0.760265422
2.181312,-0.779114978
2.189504,-0.794822941
2.197696,-0.810530905
2.205888,-0.826238868
2.213056,-0.838805239
2.221248,-0.854513202
2.22944,-0.867079572
2.237632,-0.879645943
2.245824,-0.892212314
2.254016,-0.901637092
2.261184,-0.914203462
2.269376,-0.92362824
2.277568,-0.933053018
2.28576,-0.942477796
2.292928,-0.951902574
2.30112,-0.958185759
2.309312,-0.964468945
2.317504,-0.97075213
2.325696,-0.977035315
2.333888,-0.980176908
2.341056,-0.983318501
2.349248,-0.986460093
2.35744,-0.989601686
2.365632,-0.992743279
2.404544,-0.989601686
2.414784,-0.986460093
2.422976,-0.983318501
2.430144,-0.980176908
2.437312,-0.977035315
2.445504,-0.97075213
2.453696,-0.967610537
2.461888,-0.961327352
2.47008,-0.951902574
2.477248,-0.945619389
2.48544,-0.936194611
2.493632,-0.926769833
2.501824,-0.917345055
2.510016,-0.907920277
2.518208,-0.898495499
2.525376,-0.885929128
2.533568,-0.873362758
2.54176,-0.860796387
2.549952,-0.848230016
2.558144,-0.835663646
2.566336,-0.819955683
2.573504,-0.807389312
2.581696,-0.791681349
2.589888,-0.775973385
2.59808,-0.760265422
2.606272,-0.741415866
2.61344,-0.725707903
2.621632,-0.706858347
2.629824,-0.691150384
2.638016,-0.672300828
2.646208,-0.653451272
2.6544,-0.634601716
2.661568,-0.61575216
2.66976,-0.593761012
2.677952,-0.574911456
2.686144,-0.552920307
2.694336,-0.534070751
2.701504,-0.512079603
2.709696,-0.490088454
2.717888,-0.468097305
2.72608,-0.446106157
2.734272,-0.424115008
2.742464,-0.40212386
2.749632,-0.380132711
2.757824,-0.35499997
2.766016,-0.333008821
2.774208,-0.311017673
2.7824,-0.285884931
2.789568,-0.263893783
2.79776,-0.238761042
2.805952,-0.216769893
2.814144,-0.191637152
2.822336,-0.169646003
2.829504,-0.144513262
2.837696,-0.119380521
2.845888,-0.0973893723
2.85408,-0.072256631
2.862272,-0.0502654825
2.870464,-0.0251327412
2.877632,-0.00314159265
2.885824,0.0219911486
2.894016,0.0439822972
2.902208,0.0691150384
2.9104,0.091106187
2.917568,0.113097336
2.92576,0.138230077
2.933952,0.160221225
2.942144,0.182212374
2.950336,0.204203522
2.957504,0.226194671
2.965696,0.24818582
2.973888,0.270176968
2.98208,0.292168117
2.990272,0.314159265
2.998464,0.333008821
3.005632,0.35499997
3.013824,0.373849526
3.022016,0.395840674
3.030208,0.41469023
3.0384,0.433539786
3.045568,0.452389342
3.05376,0.471238898
3.061952,0.490088454
3.070144,0.505796417
3.078336,0.524645973
3.086528,0.540353936
3.093696,0.5560619
3.101888,0.574911456
3.11008,0.590619419
3.118272,0.603185789
3.126464,0.618893753
3.133632,0.634601716
3.141824,0.647168087
3.150016,0.659734457
3.158208,0.672300828
3.1664,0.684867198
3.174592,0.697433569
3.18176,0.70999994
3.189952,0.719424718
3.198144,0.731991088
3.206336,0.741415866
3.214528,0.750840644
3.22272,0.760265422
3.229888,0.766548607
3.23808,0.775973385
3.246272,0.782256571
3.254464,0.788539756
3.262656,0.794822941
3.269824,0.801106127
3.278016,0.807389312
3.286208,0.810530905
3.2944,0.813672497
3.302592,0.819955683
3.310784,0.823097275
3.322048,0.826238868
3.3456,0.829380461
3.359936,0.826238868
3.378368,0.823097275
3.388608,0.819955683
3.397824,0.81681409
3.403968,0.813672497
3.411136,0.810530905
3.41728,0.807389312
3.4224,0.804247719
3.430592,0.801106127
3.43776,0.794822941
3.445952,0.788539756
3.454144,0.782256571
3.462336,0.775973385
3.470528,0.766548607
3.477696,0.760265422
3.485888,0.750840644
3.49408,0.741415866
3.502272,0.731991088
3.510464,0.72256631
3.517632,0.713141532
3.525824,0.700575162
3.534016,0.691150384
3.542208,0.678584013
3.5504,0.666017643
3.558592,0.653451272
3.56576,0.640884901
3.573952,0.628318531
3.582144,0.61575216
3.590336,0.600044197
3.598528,0.587477826
3.605696,0.571769863
3.613888,0.5560619
3.62208,0.540353936
3.630272,0.524645973
3.638464,0.50893801
3.645632,0.493230047
3.653824,0.477522083
3.662016,0.46181412
3.670208,0.442964564
3.6784,0.427256601
3.686592,0.408407045
3.69376,0.389557489
3.701952,0.373849526
3.710144,0.35499997
3.718336,0.336150414
3.726528,0.317300858
3.733696,0.298451302
3.741888,0.279601746
3.75008,0.26075219
3.758272,0.241902634
3.766464,0.223053078
3.773632,0.204203522
3.781824,0.185353967
3.790016,0.166504411
3.798208,0.147654855
3.8064,0.125663706
3.814592,0.10681415
3.82176,0.0879645943
3.829952,0.0691150384
3.838144,0.0502654825
3.846336,0.0314159265
3.854528,0.0125663706
3.861696,-0.00942477796
3.869888,-0.0282743339
3.87808,-0.0471238898
3.886272,-0.0659734457
3.894464,-0.0848230016
3.901632,-0.103672558
3.909824,-0.122522113
3.918016,-0.141371669
3.926208,-0.160221225
3.9344,-0.175929189
3.942592,-0.194778745
3.94976,-0.2136283
3.957952,-0.229336264
3.966144,-0.24818582
3.974336,-0.267035376
3.982528,-0.282743339
3.989696,-0.298451302
3.997888,-0.317300858
4.00608,-0.333008821
4.014272,-0.348716785
4.022464,-0.364424748
4.029632,-0.380132711
4.037824,-0.392699082
4.046016,-0.408407045
4.054208,-0.424115008
4.0624,-0.436681379
4.069568,-0.449247749
4.07776,-0.464955713
4.085952,-0.477522083
4.094144,-0.490088454
4.102336,-0.502654825
4.110528,-0.515221195
4.117696,-0.524645973
4.125888,-0.537212344
4.13408,-0.546637122
4.142272,-0.5560619
4.150464,-0.56862827
4.157632,-0.578053048
4.165824,-0.584336234
4.174016,-0.593761012
4.182208,-0.603185789
4.1904,-0.609468975
4.198592,-0.61575216
4.20576,-0.625176938
4.213952,-0.631460123
4.222144,-0.634601716
4.230336,-0.640884901
4.238528,-0.647168087
4.245696,-0.650309679
4.253888,-0.653451272
4.26208,-0.656592865
4.270272,-0.659734457
4.27744,-0.66287605
4.285632,-0.666017643
4.294848,-0.669159235
4.342976,-0.666017643
4.356288,-0.66287605
4.366528,-0.659734457
4.37472,-0.656592865
4.382912,-0.653451272
4.39008,-0.650309679
4.398272,-0.647168087
4.40544,-0.640884901
4.413632,-0.637743309
4.421824,-0.631460123
4.430016,-0.625176938
4.438208,-0.618893753
4.445376,-0.612610567
4.453568,-0.606327382
4.46176,-0.596902604
4.469952,-0.590619419
4.478144,-0.581194641
4.486336,-0.571769863
4.493504,-0.562345085
4.501696,-0.552920307
4.509888,-0.543495529
4.51808,-0.534070751
4.526272,-0.524645973
4.534464,-0.512079603
4.541632,-0.502654825
4.549824,-0.490088454
4.558016,-0.477522083
4.566208,-0.464955713
4.573376,-0.452389342
4.581568,-0.439822972
4.58976,-0.427256601
4.597952,-0.41469023
4.606144,-0.40212386
4.614336,-0.389557489
4.621504,-0.373849526
4.629696,-0.361283155
4.637888,-0.345575192
4.64608,-0.333008821
4.654272,-0.317300858
4.66144,-0.301592895
4.669632,-0.285884931
4.677824,-0.273318561
4.686016,-0.257610598
4.694208,-0.241902634
4.701376,-0.226194671
4.709568,-0.210486708
4.71776,-0.194778745
4.725952,-0.179070781
4.734144,-0.163362818
4.741312,-0.147654855
4.749504,-0.131946891
4.757696,-0.116238928
4.765888,-0.100530965
4.77408,-0.0848230016
4.781248,-0.0691150384
4.78944,-0.0534070751
4.797632,-0.0376991118
4.805824,-0.0219911486
4.814016,-0.00628318531
4.822208,0.00942477796
4.829376,0.0251327412
4.837568,0.0408407045
4.84576,0.0565486678
4.853952,0.072256631
4.862144,0.0879645943
4.869312,0.103672558
4.877504,0.119380521
4.885696,0.135088484
4.893888,0.147654855
4.90208,0.163362818
4.909248,0.179070781
4.91744,0.191637152
4.925632,0.207345115
4.933824,0.219911486
4.942016,0.235619449
4.950208,0.24818582
4.957376,0.26075219
4.965568,0.273318561
4.97376,0.289026524
4.981952,0.301592895
4.990144,0.314159265
4.998336,0.323584043
5.005504,0.336150414
5.013696,0.348716785
5.021888,0.361283155
5.03008,0.370707933
5.038272,0.383274304
5.04544,0.392699082
5.053632,0.40212386
5.061824,0.411548638
5.070016,0.424115008
5.078208,0.430398194
5.085376,0.439822972
5.093568,0.449247749
5.10176,0.458672527
5.109952,0.464955713
5.118144,0.474380491
5.125312,0.480663676
5.133504,0.486946861
5.141696,0.496371639
5.149888,0.502654825
5.15808,0.505796417
5.166272,0.512079603
5.17344,0.518362788
5.181632,0.524645973
5.189824,0.527787566
5.198016,0.530929158
5.206208,0.534070751
5.213376,0.540353936
5.221568,0.543495529
5.22976,0.546637122
5.241024,0.549778714
5.256384,0.552920307
5.314752,0.549778714
5.330112,0.546637122
5.341376,0.543495529
5.350592,0.540353936
5.358784,0.537212344
5.365952,0.534070751
5.374144,0.530929158
5.382336,0.527787566
5.389504,0.524645973
5.397696,0.518362788
5.405888,0.512079603
5.41408,0.50893801
5.422272,0.502654825
5.42944,0.496371639
5.437632,0.490088454
5.445824,0.483805269
5.454016,0.477522083
5.462208,0.468097305
5.469376,0.46181412
5.477568,0.452389342
5.48576,0.446106157
5.493952,0.436681379
5.502144,0.427256601
5.510336,0.420973416
5.517504,0.411548638
5.525696,0.40212386
5.533888,0.392699082
5.54208,0.383274304
5.550272,0.370707933
5.55744,0.361283155
5.565632,0.351858377
5.573824,0.339292007
5.582016,0.329867229
5.590208,0.317300858
5.597376,0.30787608
5.605568,0.295309709
5.61376,0.285884931
5.621952,0.273318561
5.630144,0.26075219
5.637312,0.24818582
5.645504,0.235619449
5.653696,0.223053078
5.661888,0.2136283
5.67008,0.20106193
5.677248,0.188495559
5.68544,0.175929189
5.693632,0.163362818
5.701824,0.147654855
5.710016,0.135088484
5.717184,0.122522113
5.725376,0.109955743
5.733568,0.0973893723
5.74176,0.0848230016
5.749952,0.072256631
5.758144,0.0596902604
5.765312,0.0439822972
5.773504,0.0314159265
5.781696,0.0188495559
5.789888,0.00628318531
5.79808,-0.00628318531
5.805248,-0.0188495559
5.81344,-0.0314159265
5.821632,-0.0439822972
5.829824,-0.0565486678
5.838016,-0.0691150384
5.845184,-0.081681409
5.853376,-0.0942477796
5.861568,-0.10681415
5.86976,-0.119380521
5.877952,-0.131946891
5.886144,-0.141371669
5.893312,-0.15393804
5.901504,-0.166504411
5.909696,-0.179070781
5.917888,-0.188495559
5.92608,-0.20106193
5.934272,-0.210486708
5.94144,-0.223053078
5.949632,-0.232477856
5.957824,-0.241902634
5.966016,-0.254469005
5.974208,-0.263893783
5.981376,-0.273318561
5.989568,-0.282743339
5.99776,-0.292168117
6.005952,-0.301592895
6.014144,-0.311017673
6.022336,-0.317300858
6.029504,-0.326725636
6.037696,-0.336150414
6.045888,-0.342433599
6.05408,-0.351858377
6.062272,-0.358141563
6.06944,-0.364424748
6.077632,-0.370707933
6.085824,-0.376991118
6.094016,-0.383274304
6.102208,-0.389557489
6.109376,-0.395840674
6.117568,-0.40212386
6.12576,-0.405265452
6.133952,-0.411548638
6.142144,-0.41469023
6.150336,-0.420973416
6.157504,-0.424115008
6.165696,-0.427256601
6.173888,-0.430398194
6.18208,-0.433539786
6.189248,-0.436681379
6.19744,-0.439822972
6.208704,-0.442964564
6.226112,-0.446106157
6.282432,-0.442964564
6.300864,-0.439822972
6.313152,-0.436681379
6.323392,-0.433539786
6.332608,-0.430398194
6.3408,-0.427256601
6.347968,-0.424115008
6.355136,-0.420973416
6.36128,-0.417831823
6.367424,-0.41469023
6.373568,-0.411548638
6.38176,-0.408407045
6.389952,-0.405265452
6.39712,-0.398982267
6.405312,-0.392699082
6.413504,-0.386415896
6.421696,-0.383274304
6.429888,-0.376991118
6.43808,-0.370707933
6.445248,-0.364424748
6.45344,-0.35499997
6.461632,-0.348716785
6.469824,-0.342433599
6.478016,-0.336150414
6.485184,-0.326725636
6.493376,-0.320442451
6.501568,-0.311017673
6.50976,-0.304734487
6.517952,-0.295309709
6.52512,-0.285884931
6.533312,-0.276460154
6.541504,-0.270176968
6.549696,-0.26075219
6.557888,-0.251327412
6.56608,-0.241902634
6.573248,-0.232477856
6.58144,-0.223053078
6.589632,-0.2136283
6.597824,-0.204203522
6.606016,-0.194778745
6.613184,-0.182212374
6.621376,-0.172787596
6.629568,-0.163362818
6.63776,-0.15393804
6.645952,-0.141371669
6.654144,-0.131946891
6.661312,-0.122522113
6.669504,-0.109955743
6.677696,-0.100530965
6.685888,-0.091106187
6.69408,-0.0785398163
6.701248,-0.0691150384
6.70944,-0.0596902604
6.717632,-0.0471238898
6.725824,-0.0376991118
6.734016,-0.0282743339
6.742208,-0.0157079633
6.749376,-0.00628318531
6.757568,0.00628318531
6.76576,0.0157079633
6.773952,0.0251327412
6.782144,0.0345575192
6.789312,0.0471238898
6.797504,0.0565486678
6.805696,0.0659734457
6.813888,0.0753982237
6.82208,0.0848230016
6.829248,0.0973893723
6.83744,0.10681415
6.845632,0.116238928
6.853824,0.125663706
6.862016,0.135088484
6.869184,0.144513262
6.877376,0.15393804
6.885568,0.163362818
6.89376,0.169646003
6.901952,0.179070781
6.910144,0.188495559
6.917312,0.197920337
6.925504,0.204203522
6.933696,0.2136283
6.941888,0.223053078
6.95008,0.229336264
6.957248,0.235619449
6.96544,0.245044227
6.973632,0.251327412
6.981824,0.257610598
6.990016,0.267035376
6.998208,0.273318561
7.005376,0.279601746
7.013568,0.285884931
7.02176,0.292168117
7.029952,0.295309709
7.038144,0.301592895
7.045312,0.30787608
7.053504,0.314159265
7.061696,0.317300858
7.069888,0.323584043
7.07808,0.326725636
7.085248,0.329867229
7.09344,0.336150414
7.101632,0.339292007
7.109824,0.342433599
7.118016,0.345575192
7.126208,0.348716785
7.133376,0.351858377
7.141568,0.35499997
7.14976,0.358141563
7.162048,0.361283155
7.178432,0.364424748
7.20608,0.36756634
7.240896,0.364424748
7.266496,0.361283155
7.28288,0.358141563
7.295168,0.35499997
7.305408,0.351858377
7.314624,0.348716785
7.32384,0.345575192
7.332032,0.342433599
7.340224,0.339292007
7.346368,0.336150414
7.353536,0.333008821
7.360704,0.329867229
7.366848,0.326725636
7.374016,0.323584043
7.382208,0.320442451
7.389376,0.314159265
7.397568,0.311017673
7.40576,0.304734487
7.413952,0.301592895
7.422144,0.295309709
7.430336,0.289026524
7.437504,0.282743339
7.445696,0.279601746
7.453888,0.273318561
7.46208,0.267035376
7.470272,0.26075219
7.47744,0.254469005
7.485632,0.245044227
7.493824,0.238761042
7.502016,0.232477856
7.510208,0.226194671
7.517376,0.219911486
7.525568,0.210486708
7.53376,0.204203522
7.541952,0.194778745
7.550144,0.188495559
7.558336,0.182212374
7.565504,0.172787596
7.573696,0.163362818
7.581888,0.157079633
7.59008,0.147654855
7.598272,0.141371669
7.606464,0.131946891
7.613632,0.122522113
7.621824,0.116238928
7.630016,0.10681415
7.638208,0.0973893723
7.6464,0.091106187
7.653568,0.081681409
7.66176,0.072256631
7.669952,0.0659734457
7.678144,0.0565486678
7.686336,0.0471238898
7.693504,0.0376991118
7.701696,0.0314159265
7.709888,0.0219911486
7.71808,0.0125663706
7.726272,0.00628318531
7.734464,-0.00314159265
7.741632,-0.0125663706
7.749824,-0.0188495559
7.758016,-0.0282743339
7.766208,-0.0376991118
7.7744,-0.0439822972
7.781568,-0.0534070751
7.78976,-0.0628318531
7.797952,-0.0691150384
7.806144,-0.0785398163
7.814336,-0.0848230016
7.821504,-0.0942477796
7.829696,-0.100530965
7.837888,-0.109955743
7.84608,-0.116238928
7.854272,-0.122522113
7.862464,-0.131946891
7.869632,-0.138230077
7.877824,-0.144513262
7.886016,-0.150796447
7.894208,-0.160221225
7.9024,-0.166504411
7.909568,-0.172787596
7.91776,-0.179070781
7.925952,-0.185353967
7.934144,-0.191637152
7.942336,-0.197920337
7.950528,-0.204203522
7.957696,-0.207345115
7.965888,-0.2136283
7.97408,-0.219911486
7.982272,-0.223053078
7.990464,-0.229336264
7.997632,-0.235619449
8.005824,-0.238761042
8.014016,-0.245044227
8.022208,-0.24818582
8.0304,-0.251327412
8.037568,-0.254469005
8.04576,-0.26075219
8.053952,-0.263893783
8.062144,-0.267035376
8.070336,-0.270176968
8.077504,-0.273318561
8.085696,-0.276460154
8.094912,-0.279601746
8.106176,-0.282743339
8.119488,-0.285884931
8.134848,-0.289026524
8.1584,-0.292168117
8.223936,-0.289026524
8.24544,-0.285884931
8.2608,-0.282743339
8.274112,-0.279601746
8.285376,-0.276460154
8.295616,-0.273318561
8.304832,-0.270176968
8.314048,-0.267035376
8.32224,-0.263893783
8.330432,-0.26075219
8.3376,-0.257610598
8.344768,-0.254469005
8.351936,-0.251327412
8.35808,-0.24818582
8.366272,-0.245044227
8.37344,-0.241902634
8.381632,-0.238761042
8.389824,-0.232477856
8.398016,-0.229336264
8.406208,-0.223053078
8.4144,-0.219911486
8.422592,-0.2136283
8.42976,-0.210486708
8.437952,-0.204203522
8.446144,-0.197920337
8.454336,-0.194778745
8.462528,-0.188495559
8.47072,-0.182212374
8.477888,-0.175929189
8.48608,-0.169646003
8.494272,-0.163362818
8.502464,-0.157079633
8.510656,-0.15393804
8.517824,-0.144513262
8.526016,-0.141371669
8.534208,-0.131946891
8.5424,-0.125663706
8.550592,-0.119380521
8.55776,-0.113097336
8.565952,-0.10681415
8.574144,-0.100530965
8.582336,-0.0942477796
8.590528,-0.0879645943
8.59872,-0.081681409
8.605888,-0.072256631
8.61408,-0.0659734457
8.622272,-0.0596902604
8.630464,-0.0534070751
8.638656,-0.0471238898
8.646848,-0.0408407045
8.654016,-0.0314159265
8.662208,-0.0251327412
8.6704,-0.0188495559
8.678592,-0.0125663706
8.686784,-0.00628318531
8.693952,0.00314159265
8.702144,0.00942477796
8.710336,0.0157079633
8.718528,0.0219911486
8.72672,0.0282743339
8.734912,0.0345575192
8.74208,0.0408407045
8.750272,0.0471238898
8.758464,0.0534070751
8.766656,0.0628318531
8.774848,0.0691150384
8.782016,0.0753982237
8.790208,0.081681409
8.7984,0.0879645943
8.806592,0.091106187
8.814784,0.0973893723
8.822976,0.103672558
8.830144,0.109955743
8.838336,0.116238928
8.846528,0.122522113
8.85472,0.125663706
8.862912,0.131946891
8.87008,0.138230077
8.878272,0.141371669
8.886464,0.147654855
8.894656,0.15393804
8.902848,0.157079633
8.91104,0.163362818
8.918208,0.166504411
8.9264,0.172787596
8.934592,0.175929189
8.942784,0.179070781
8.950976,0.185353967
8.959168,0.188495559
8.966336,0.191637152
8.974528,0.194778745
8.98272,0.197920337
8.990912,0.20106193
8.99808,0.204203522
9.006272,0.207345115
9.014464,0.210486708
9.022656,0.2136283
9.030848,0.216769893
9.03904,0.219911486
9.046208,0.223053078
9.058496,0.226194671
9.071808,0.229336264
9.087168,0.232477856
9.108672,0.235619449
9.210048,0.232477856
9.231552,0.229336264
9.246912,0.226194671
9.261248,0.223053078
9.273536,0.219911486
9.2848,0.216769893
9.29504,0.2136283
9.304256,0.210486708
9.313472,0.207345115
9.322688,0.204203522
9.33088,0.20106193
9.338048,0.197920337
9.34624,0.194778745
9.353408,0.191637152
9.360576,0.188495559
9.367744,0.185353967
9.374912,0.182212374
9.38208,0.179070781
9.390272,0.175929189
9.398464,0.172787596
9.406656,0.166504411
9.414848,0.163362818
9.422016,0.160221225
9.430208,0.15393804
9.4384,0.150796447
9.446592,0.144513262
9.454784,0.141371669
9.462976,0.135088484
9.470144,0.131946891
9.478336,0.125663706
9.486528,0.122522113
9.49472,0.116238928
9.502912,0.113097336
9.51008,0.10681415
9.518272,0.100530965
9.526464,0.0973893723
9.534656,0.091106187
9.542848,0.0848230016
9.55104,0.081681409
9.558208,0.0753982237
9.5664,0.0691150384
9.574592,0.0659734457
9.582784,0.0596902604
9.590976,0.0534070751
9.598144,0.0471238898
9.606336,0.0439822972
9.614528,0.0376991118
9.62272,0.0314159265
9.630912,0.0251327412
9.63808,0.0219911486
9.646272,0.0157079633
9.654464,0.00942477796
9.662656,0.00314159265
9.670848,-0
9.678016,-0.00628318531
9.686208,-0.0125663706
9.6944,-0.0157079633
9.702592,-0.0219911486
9.710784,-0.0282743339
9.718976,-0.0345575192
9.726144,-0.0376991118
9.734336,-0.0439822972
9.742528,-0.0502654825
9.75072,-0.0534070751
9.758912,-0.0596902604
9.76608,-0.0628318531
9.774272,-0.0691150384
9.782464,-0.072256631
9.790656,-0.0785398163
9.798848,-0.081681409
9.806016,-0.0879645943
9.814208,-0.091106187
9.8224,-0.0973893723
9.830592,-0.100530965
9.838784,-0.10681415
9.846976,-0.109955743
9.854144,-0.113097336
9.862336,-0.116238928
9.870528,-0.122522113
9.87872,-0.125663706
9.885888,-0.128805299
9.89408,-0.131946891
9.902272,-0.135088484
9.910464,-0.138230077
9.918656,-0.141371669
9.926848,-0.144513262
9.934016,-0.147654855
9.942208,-0.150796447
9.9504,-0.15393804
9.958592,-0.157079633
9.966784,-0.160221225
9.973952,-0.163362818
9.982144,-0.166504411
9.993408,-0.169646003
10.005696,-0.172787596
10.019008,-0.175929189
10.033344,-0.179070781
10.0528,-0.182212374
10.079424,-0.185353967
10.177728,-0.182212374
10.203328,-0.179070781
10.222784,-0.175929189
10.238144,-0.172787596
10.25248,-0.169646003
10.264768,-0.166504411
10.277056,-0.163362818
10.287296,-0.160221225
10.29856,-0.157079633
10.307776,-0.15393804
10.318016,-0.150796447
10.326208,-0.147654855
10.335424,-0.144513262
10.343616,-0.141371669
10.352832,-0.138230077
10.36,-0.135088484
10.368192,-0.131946891
10.37536,-0.128805299
10.383552,-0.125663706
10.39072,-0.122522113
10.397888,-0.119380521
10.40608,-0.116238928
10.414272,-0.113097336
10.422464,-0.109955743
10.430656,-0.10681415
10.437824,-0.103672558
10.446016,-0.0973893723
