Temps (s),Angle (rad)
9.959628,-0.537212344
9.96782,-0.5560619
9.976012,-0.571769863
9.98318,-0.587477826
9.991372,-0.603185789
9.999564,-0.618893753
10.007756,-0.634601716
10.015948,-0.647168087
10.02414,-0.66287605
10.031308,-0.675442421
10.0395,-0.688008791
10.047692,-0.700575162
10.055884,-0.713141532
10.064076,-0.725707903
10.071244,-0.735132681
10.079436,-0.747699052
10.087628,-0.75712383
10.09582,-0.766548607
10.104012,-0.775973385
10.11118,-0.782256571
10.119372,-0.791681349
10.127564,-0.797964534
10.135756,-0.804247719
10.143948,-0.810530905
10.151116,-0.81681409
10.159308,-0.819955683
10.1675,-0.826238868
10.175692,-0.829380461
10.183884,-0.832522053
10.191052,-0.835663646
10.199244,-0.838805239
10.251468,-0.835663646
10.262732,-0.832522053
10.270924,-0.829380461
10.277068,-0.826238868
10.283212,-0.823097275
10.289356,-0.819955683
10.2955,-0.81681409
10.303692,-0.813672497
10.311884,-0.807389312
10.319052,-0.801106127
10.327244,-0.791681349
10.335436,-0.785398163
10.343628,-0.775973385
10.35182,-0.766548607
10.358988,-0.760265422
10.36718,-0.747699052
10.375372,-0.738274274
10.383564,-0.728849496
10.391756,-0.716283125
10.398924,-0.706858347
10.407116,-0.694291976
10.415308,-0.681725606
10.4235,-0.669159235
10.431692,-0.653451272
10.43886,-0.640884901
10.447052,-0.625176938
10.455244,-0.609468975
10.463436,-0.593761012
10.471628,-0.578053048
10.478796,-0.562345085
10.486988,-0.546637122
10.49518,-0.530929158
10.503372,-0.512079603
10.511564,-0.493230047
10.519756,-0.477522083
10.526924,-0.458672527
10.535116,-0.439822972
10.543308,-0.420973416
10.5515,-0.40212386
10.559692,-0.383274304
10.56686,-0.361283155
10.575052,-0.342433599
10.583244,-0.320442451
10.591436,-0.301592895
10.599628,-0.279601746
10.60782,-0.26075219
10.614988,-0.238761042
10.62318,-0.216769893
10.631372,-0.194778745
10.639564,-0.175929189
10.647756,-0.15393804
10.654924,-0.131946891
10.663116,-0.109955743
10.671308,-0.0879645943
10.6795,-0.0659734457
10.687692,-0.0439822972
10.69486,-0.0219911486
10.703052,-0
10.711244,0.0219911486
10.719436,0.0439822972
10.727628,0.0659734457
10.73582,0.0848230016
10.742988,0.10681415
10.75118,0.128805299
10.759372,0.150796447
10.767564,0.172787596
10.775756,0.194778745
10.782924,0.2136283
10.791116,0.235619449
10.799308,0.257610598
10.8075,0.276460154
10.815692,0.298451302
10.82286,0.317300858
10.831052,0.336150414
10.839244,0.358141563
10.847436,0.376991118
10.855628,0.395840674
10.86382,0.41469023
10.870988,0.433539786
10.87918,0.452389342
10.887372,0.471238898
10.895564,0.486946861
10.903756,0.505796417
10.911948,0.52150438
10.919116,0.540353936
10.927308,0.5560619
10.9355,0.571769863
10.943692,0.587477826
10.95086,0.603185789
10.959052,0.61575216
10.967244,0.631460123
10.975436,0.644026494
10.983628,0.659734457
10.99182,0.672300828
10.998988,0.684867198
11.00718,0.697433569
11.015372,0.70999994
11.023564,0.719424718
11.031756,0.731991088
11.038924,0.741415866
11.047116,0.750840644
11.055308,0.760265422
11.0635,0.7696902
11.071692,0.775973385
11.07886,0.785398163
11.087052,0.791681349
11.095244,0.797964534
11.103436,0.804247719
11.111628,0.810530905
11.11982,0.81681409
11.126988,0.819955683
11.13518,0.823097275
11.143372,0.829380461
11.151564,0.832522053
11.161804,0.835663646
11.180236,0.838805239
11.203788,0.835663646
11.220172,0.832522053
11.231436,0.829380461
11.238604,0.826238868
11.246796,0.823097275
11.254988,0.819955683
11.26318,0.81681409
11.271372,0.810530905
11.279564,0.804247719
11.286732,0.797964534
11.294924,0.791681349
11.303116,0.785398163
11.311308,0.775973385
11.3195,0.766548607
11.326668,0.760265422
11.33486,0.750840644
11.343052,0.741415866
11.351244,0.728849496
11.359436,0.719424718
11.367628,0.706858347
11.374796,0.697433569
11.382988,0.684867198
11.39118,0.672300828
11.399372,0.659734457
11.407564,0.644026494
11.414732,0.631460123
11.422924,0.61575216
11.431116,0.603185789
11.439308,0.587477826
11.4475,0.571769863
11.455692,0.5560619
11.46286,0.540353936
11.471052,0.52150438
11.479244,0.505796417
11.487436,0.486946861
11.495628,0.471238898
11.502796,0.452389342
11.510988,0.433539786
11.51918,0.41469023
11.527372,0.395840674
11.535564,0.376991118
11.542732,0.358141563
11.550924,0.339292007
11.559116,0.320442451
11.567308,0.298451302
11.5755,0.279601746
11.583692,0.257610598
11.59086,0.238761042
11.599052,0.216769893
11.607244,0.197920337
11.615436,0.175929189
11.623628,0.157079633
11.630796,0.135088484
11.638988,0.113097336
11.64718,0.091106187
11.655372,0.0691150384
11.663564,0.0502654825
11.671756,0.0282743339
11.678924,0.00628318531
11.687116,-0.0157079633
11.695308,-0.0376991118
11.7035,-0.0596902604
11.711692,-0.0785398163
11.71886,-0.100530965
11.727052,-0.122522113
11.735244,-0.144513262
11.743436,-0.166504411
11.751628,-0.185353967
11.758796,-0.207345115
11.766988,-0.226194671
11.77518,-0.24818582
11.783372,-0.270176968
11.791564,-0.289026524
11.799756,-0.30787608
11.806924,-0.329867229
11.815116,-0.348716785
11.823308,-0.36756634
11.8315,-0.386415896
11.839692,-0.405265452
11.84686,-0.424115008
11.855052,-0.442964564
11.863244,-0.46181412
11.871436,-0.477522083
11.879628,-0.496371639
11.886796,-0.512079603
11.894988,-0.527787566
11.90318,-0.543495529
11.911372,-0.559203492
11.919564,-0.574911456
11.927756,-0.590619419
11.934924,-0.606327382
11.943116,-0.618893753
11.951308,-0.634601716
11.9595,-0.647168087
11.967692,-0.659734457
11.97486,-0.672300828
11.983052,-0.684867198
11.991244,-0.694291976
11.999436,-0.706858347
12.007628,-0.716283125
12.014796,-0.725707903
12.022988,-0.735132681
12.03118,-0.744557459
12.039372,-0.753982237
12.047564,-0.760265422
12.055756,-0.7696902
12.062924,-0.775973385
12.071116,-0.782256571
12.079308,-0.788539756
12.0875,-0.791681349
12.095692,-0.797964534
12.10286,-0.801106127
12.111052,-0.804247719
12.119244,-0.807389312
12.12846,-0.810530905
12.14894,-0.813672497
12.168396,-0.810530905
12.185804,-0.807389312
12.197068,-0.804247719
12.204236,-0.801106127
12.211404,-0.797964534
12.217548,-0.794822941
12.223692,-0.791681349
12.231884,-0.788539756
12.239052,-0.782256571
12.247244,-0.775973385
12.255436,-0.7696902
12.263628,-0.763407015
12.27182,-0.753982237
12.280012,-0.747699052
12.28718,-0.738274274
12.295372,-0.728849496
12.303564,-0.719424718
12.311756,-0.70999994
12.319948,-0.700575162
12.327116,-0.688008791
12.335308,-0.678584013
12.3435,-0.666017643
12.351692,-0.653451272
12.359884,-0.640884901
12.368076,-0.625176938
12.375244,-0.612610567
12.383436,-0.596902604
12.391628,-0.584336234
12.39982,-0.56862827
12.408012,-0.552920307
12.41518,-0.537212344
12.423372,-0.52150438
12.431564,-0.505796417
12.439756,-0.486946861
12.447948,-0.471238898
12.455116,-0.452389342
12.463308,-0.433539786
12.4715,-0.417831823
12.479692,-0.398982267
12.487884,-0.380132711
12.495052,-0.361283155
12.503244,-0.342433599
12.511436,-0.320442451
12.519628,-0.301592895
12.52782,-0.282743339
12.536012,-0.26075219
12.54318,-0.241902634
12.551372,-0.219911486
12.559564,-0.20106193
12.567756,-0.179070781
12.575948,-0.160221225
12.58414,-0.138230077
12.591308,-0.116238928
12.5995,-0.0973893723
12.607692,-0.0753982237
12.615884,-0.0534070751
12.624076,-0.0345575192
12.631244,-0.0125663706
12.639436,0.00942477796
12.647628,0.0314159265
12.65582,0.0502654825
12.664012,0.072256631
12.672204,0.0942477796
12.679372,0.113097336
12.687564,0.135088484
12.695756,0.157079633
12.703948,0.175929189
12.711116,0.197920337
12.719308,0.216769893
12.7275,0.235619449
12.735692,0.257610598
12.743884,0.276460154
12.752076,0.295309709
12.759244,0.317300858
12.767436,0.336150414
12.775628,0.35499997
12.78382,0.373849526
12.792012,0.392699082
12.79918,0.408407045
12.807372,0.427256601
12.815564,0.446106157
12.823756,0.46181412
12.831948,0.480663676
12.84014,0.496371639
12.847308,0.512079603
12.8555,0.527787566
12.863692,0.543495529
12.871884,0.559203492
12.880076,0.574911456
12.887244,0.587477826
12.895436,0.603185789
12.903628,0.61575216
12.91182,0.631460123
12.920012,0.644026494
12.92718,0.656592865
12.935372,0.666017643
12.943564,0.678584013
12.951756,0.691150384
12.959948,0.700575162
12.96814,0.70999994
12.975308,0.719424718
12.9835,0.728849496
12.991692,0.738274274
12.999884,0.747699052
13.008076,0.753982237
13.015244,0.763407015
13.023436,0.7696902
13.031628,0.775973385
13.03982,0.782256571
13.048012,0.785398163
13.056204,0.791681349
13.063372,0.794822941
13.071564,0.797964534
13.079756,0.801106127
13.087948,0.804247719
13.09614,0.807389312
13.109452,0.810530905
13.139148,0.807389312
13.155532,0.804247719
13.164748,0.801106127
13.173964,0.797964534
13.181132,0.794822941
13.187276,0.791681349
13.192396,0.788539756
13.199564,0.785398163
13.207756,0.779114978
13.215948,0.775973385
13.22414,0.7696902
13.232332,0.760265422
13.2395,0.753982237
13.247692,0.747699052
13.255884,0.738274274
13.264076,0.728849496
13.272268,0.719424718
13.279436,0.70999994
13.287628,0.700575162
13.29582,0.691150384
13.304012,0.678584013
13.312204,0.666017643
13.320396,0.656592865
13.327564,0.644026494
13.335756,0.631460123
13.343948,0.61575216
13.35214,0.603185789
13.360332,0.587477826
13.3675,0.574911456
13.375692,0.559203492
13.383884,0.543495529
13.392076,0.527787566
13.400268,0.512079603
13.40846,0.496371639
13.415628,0.480663676
13.42382,0.464955713
13.432012,0.446106157
13.440204,0.430398194
13.448396,0.411548638
13.456588,0.392699082
13.463756,0.373849526
13.471948,0.358141563
13.48014,0.339292007
13.488332,0.317300858
13.496524,0.298451302
13.503692,0.279601746
13.511884,0.26075219
13.520076,0.241902634
13.528268,0.219911486
13.53646,0.20106193
13.544652,0.182212374
13.55182,0.160221225
13.560012,0.141371669
13.568204,0.119380521
13.576396,0.100530965
13.584588,0.0785398163
13.591756,0.0565486678
13.599948,0.0376991118
13.60814,0.0157079633
13.616332,-0.00314159265
13.624524,-0.0251327412
13.631692,-0.0471238898
13.639884,-0.0659734457
13.648076,-0.0879645943
13.656268,-0.10681415
13.66446,-0.128805299
13.672652,-0.147654855
13.67982,-0.169646003
13.688012,-0.188495559
13.696204,-0.210486708
13.704396,-0.229336264
13.712588,-0.24818582
13.719756,-0.270176968
13.727948,-0.289026524
13.73614,-0.30787608
13.744332,-0.326725636
13.752524,-0.345575192
13.760716,-0.364424748
13.767884,-0.383274304
13.776076,-0.398982267
13.784268,-0.417831823
13.79246,-0.436681379
13.800652,-0.452389342
13.80782,-0.471238898
13.816012,-0.486946861
13.824204,-0.502654825
13.832396,-0.518362788
13.840588,-0.534070751
13.847756,-0.549778714
13.855948,-0.562345085
13.86414,-0.578053048
13.872332,-0.590619419
13.880524,-0.606327382
13.887692,-0.618893753
13.895884,-0.631460123
13.904076,-0.644026494
13.912268,-0.653451272
13.92046,-0.666017643
13.928652,-0.675442421
13.93582,-0.688008791
13.944012,-0.697433569
13.952204,-0.706858347
13.960396,-0.716283125
13.967564,-0.72256631
13.975756,-0.731991088
13.983948,-0.738274274
13.99214,-0.744557459
14.000332,-0.750840644
14.008524,-0.75712383
14.016716,-0.763407015
14.023884,-0.7696902
14.032076,-0.772831793
14.040268,-0.775973385
14.04846,-0.779114978
14.056652,-0.782256571
14.066892,-0.785398163
14.112972,-0.782256571
14.12526,-0.779114978
14.133452,-0.775973385
14.141644,-0.772831793
14.147788,-0.7696902
14.153932,-0.766548607
14.160076,-0.763407015
14.168268,-0.760265422
14.17646,-0.753982237
14.184652,-0.747699052
14.192844,-0.741415866
14.201036,-0.735132681
14.208204,-0.725707903
14.216396,-0.719424718
14.224588,-0.70999994
14.23278,-0.700575162
14.240972,-0.691150384
14.24814,-0.681725606
14.256332,-0.672300828
14.264524,-0.659734457
14.272716,-0.650309679
14.280908,-0.637743309
14.288076,-0.625176938
14.296268,-0.612610567
14.30446,-0.600044197
14.312652,-0.584336234
14.320844,-0.571769863
14.329036,-0.5560619
14.336204,-0.543495529
14.344396,-0.527787566
14.352588,-0.512079603
14.36078,-0.496371639
14.368972,-0.480663676
14.37614,-0.464955713
14.384332,-0.446106157
14.392524,-0.430398194
14.400716,-0.411548638
14.408908,-0.395840674
14.4171,-0.376991118
14.424268,-0.358141563
14.43246,-0.339292007
14.440652,-0.320442451
14.448844,-0.301592895
14.457036,-0.282743339
14.464204,-0.263893783
14.472396,-0.245044227
14.480588,-0.226194671
14.48878,-0.204203522
14.496972,-0.185353967
14.505164,-0.166504411
14.512332,-0.144513262
14.520524,-0.125663706
14.528716,-0.103672558
14.536908,-0.0848230016
14.5451,-0.0628318531
14.553292,-0.0439822972
14.56046,-0.0219911486
14.568652,-0.00314159265
14.576844,0.0188495559
14.585036,0.0376991118
14.593228,0.0596902604
14.600396,0.0785398163
14.608588,0.0973893723
14.61678,0.119380521
14.624972,0.138230077
14.633164,0.160221225
14.640332,0.179070781
14.648524,0.197920337
14.656716,0.216769893
14.664908,0.238761042
14.6731,0.257610598
14.681292,0.276460154
14.68846,0.295309709
14.696652,0.314159265
14.704844,0.333008821
14.713036,0.348716785
14.721228,0.36756634
14.728396,0.386415896
14.736588,0.40212386
14.74478,0.420973416
14.752972,0.436681379
14.761164,0.452389342
14.769356,0.471238898
14.776524,0.486946861
14.784716,0.502654825
14.792908,0.518362788
14.8011,0.530929158
14.809292,0.546637122
14.817484,0.562345085
14.824652,0.574911456
14.832844,0.587477826
14.841036,0.600044197
14.849228,0.61575216
14.85742,0.625176938
14.865612,0.637743309
14.87278,0.650309679
14.880972,0.659734457
14.889164,0.672300828
14.897356,0.681725606
14.905548,0.691150384
14.912716,0.700575162
14.920908,0.70999994
14.9291,0.716283125
14.937292,0.725707903
14.945484,0.731991088
14.953676,0.738274274
14.960844,0.744557459
14.969036,0.750840644
14.977228,0.75712383
14.98542,0.760265422
14.993612,0.766548607
