340.93	0.000
341.29	160.000
341.65	157.000
342.01	159.000
342.37	160.000
342.73	163.000
343.08	159.000
343.44	166.000
343.80	163.000
344.16	165.000
344.52	158.000
344.88	166.000
345.25	159.000
345.61	163.000
345.97	167.000
346.33	165.000
346.69	167.000
347.05	167.000
347.41	169.000
347.77	165.000
348.13	165.000
348.49	168.000
348.85	165.000
349.21	164.000
349.57	165.000
349.94	165.000
350.30	163.000
350.66	164.000
351.02	165.000
351.38	166.000
351.74	163.000
352.10	161.000
352.47	165.000
352.83	165.000
353.19	160.000
353.55	165.000
353.91	161.000
354.27	160.000
354.64	165.000
355.00	167.000
355.36	166.000
355.72	168.000
356.09	166.000
356.45	160.000
356.81	169.000
357.17	164.000
357.54	164.000
357.90	164.000
358.26	166.000
358.62	170.000
358.99	164.000
359.35	163.000
359.71	165.000
360.08	165.000
360.44	166.000
360.80	170.000
361.17	165.000
361.53	168.000
361.89	165.000
362.26	165.000
362.62	161.000
362.98	168.000
363.35	170.000
363.71	175.000
364.07	162.000
364.44	166.000
364.80	163.000
365.16	162.000
365.53	167.000
365.89	164.000
366.26	165.000
366.62	169.000
366.98	166.000
367.35	167.000
367.71	166.000
368.08	166.000
368.44	166.000
368.81	166.000
369.17	166.000
369.54	166.000
369.90	166.000
370.26	167.000
370.63	166.000
370.99	166.000
371.36	167.000
371.72	166.000
372.09	171.000
372.45	168.000
372.82	168.000
373.18	164.000
373.55	169.000
373.91	167.000
374.28	163.000
374.64	169.000
375.01	165.000
375.37	166.000
375.74	168.000
376.11	164.000
376.47	171.000
376.84	170.000
377.20	166.000
377.57	172.000
377.93	169.000
378.30	166.000
378.66	176.000
379.03	172.000
379.40	179.000
379.76	171.000
380.13	172.000
380.49	175.000
380.86	170.000
381.23	173.000
381.59	172.000
381.96	174.000
382.33	176.000
382.69	177.000
383.06	177.000
383.42	174.000
383.79	181.000
384.16	182.000
384.52	189.000
384.89	188.000
385.26	184.000
385.62	189.000
385.99	191.000
386.36	188.000
386.72	194.000
387.09	190.000
387.46	193.000
387.82	191.000
388.19	191.000
388.56	191.000
388.92	192.000
389.29	190.000
389.66	193.000
390.03	188.000
390.39	194.000
390.76	193.000
391.13	195.000
391.49	197.000
391.86	198.000
392.23	192.000
392.60	197.000
392.96	196.000
393.33	191.000
393.70	200.000
394.07	205.000
394.43	197.000
394.80	194.000
395.17	204.000
395.54	206.000
395.90	201.000
396.27	206.000
396.64	205.000
397.01	200.000
397.37	198.000
397.74	202.000
398.11	211.000
398.48	214.000
398.85	211.000
399.21	220.000
399.58	215.000
399.95	213.000
400.32	210.000
400.69	219.000
401.05	217.000
401.42	212.000
401.79	222.000
402.16	221.000
402.53	231.000
402.89	228.000
403.26	223.000
403.63	228.000
404.00	230.000
404.37	235.000
404.74	227.000
405.10	238.000
405.47	238.000
405.84	237.000
406.21	240.000
406.58	230.000
406.95	233.000
407.32	236.000
407.68	234.000
408.05	241.000
408.42	235.000
408.79	238.000
409.16	240.000
409.53	233.000
409.90	238.000
410.26	240.000
410.63	242.000
411.00	243.000
411.37	239.000
411.74	237.000
412.11	236.000
412.48	245.000
412.85	244.000
413.21	246.000
413.58	246.000
413.95	250.000
414.32	247.000
414.69	255.000
415.06	248.000
415.43	249.000
415.80	251.000
416.17	256.000
416.54	262.000
416.90	257.000
417.27	254.000
417.64	266.000
418.01	264.000
418.38	265.000
418.75	274.000
419.12	274.000
419.49	273.000
419.86	281.000
420.23	277.000
420.60	281.000
420.96	272.000
421.33	283.000
421.70	291.000
422.07	289.000
422.44	289.000
422.81	296.000
423.18	293.000
423.55	293.000
423.92	302.000
424.29	301.000
424.66	307.000
425.03	308.000
425.40	311.000
425.77	309.000
426.13	324.000
426.50	329.000
426.87	321.000
427.24	316.000
427.61	330.000
427.98	326.000
428.35	329.000
428.72	327.000
429.09	335.000
429.46	337.000
429.83	335.000
430.20	336.000
430.57	335.000
430.94	337.000
431.31	331.000
431.68	334.000
432.04	335.000
432.41	349.000
432.78	345.000
433.15	337.000
433.52	334.000
433.89	342.000
434.26	336.000
434.63	347.000
435.00	343.000
435.37	338.000
435.74	348.000
436.11	351.000
436.48	347.000
436.85	350.000
437.22	354.000
437.59	349.000
437.96	365.000
438.33	354.000
438.69	366.000
439.06	368.000
439.43	365.000
439.80	357.000
440.17	360.000
440.54	377.000
440.91	377.000
441.28	379.000
441.65	373.000
442.02	380.000
442.39	391.000
442.76	379.000
443.13	381.000
443.50	381.000
443.87	388.000
444.24	386.000
444.61	378.000
444.98	380.000
445.34	397.000
445.71	405.000
446.08	393.000
446.45	387.000
446.82	401.000
447.19	397.000
447.56	398.000
447.93	390.000
448.30	393.000
448.67	400.000
449.04	411.000
449.41	416.000
449.78	411.000
450.15	412.000
450.52	409.000
450.88	412.000
451.25	418.000
451.62	415.000
451.99	431.000
452.36	422.000
452.73	436.000
453.10	433.000
453.47	445.000
453.84	438.000
454.21	454.000
454.58	446.000
454.95	453.000
455.31	456.000
455.68	463.000
456.05	463.000
456.42	480.000
456.79	476.000
457.16	472.000
457.53	479.000
457.90	479.000
458.27	481.000
458.64	478.000
459.00	488.000
459.37	477.000
459.74	478.000
460.11	487.000
460.48	497.000
460.85	487.000
461.22	494.000
461.59	505.000
461.96	497.000
462.32	497.000
462.69	499.000
463.06	493.000
463.43	496.000
463.80	491.000
464.17	489.000
464.54	499.000
464.90	503.000
465.27	494.000
465.64	496.000
466.01	500.000
466.38	490.000
466.75	509.000
467.12	496.000
467.48	501.000
467.85	498.000
468.22	495.000
468.59	510.000
468.96	501.000
469.33	517.000
469.69	521.000
470.06	509.000
470.43	521.000
470.80	516.000
471.17	523.000
471.54	527.000
471.90	523.000
472.27	535.000
472.64	533.000
473.01	524.000
473.38	539.000
473.74	539.000
474.11	548.000
474.48	536.000
474.85	544.000
475.22	545.000
475.58	540.000
475.95	557.000
476.32	558.000
476.69	556.000
477.05	563.000
477.42	559.000
477.79	568.000
478.16	576.000
478.52	576.000
478.89	580.000
479.26	599.000
479.63	585.000
479.99	596.000
480.36	602.000
480.73	603.000
481.10	617.000
481.46	603.000
481.83	623.000
482.20	629.000
482.57	639.000
482.93	634.000
483.30	631.000
483.67	650.000
484.03	648.000
484.40	661.000
484.77	672.000
485.14	667.000
485.50	672.000
485.87	679.000
486.24	695.000
486.60	692.000
486.97	684.000
487.34	707.000
487.70	717.000
488.07	721.000
488.44	717.000
488.80	725.000
489.17	726.000
489.54	738.000
489.90	739.000
490.27	744.000
490.63	750.000
491.00	749.000
491.37	758.000
491.73	767.000
492.10	742.000
492.47	755.000
492.83	751.000
493.20	756.000
493.56	756.000
493.93	773.000
494.30	763.000
494.66	764.000
495.03	758.000
495.39	761.000
495.76	757.000
496.12	768.000
496.49	776.000
496.86	767.000
497.22	751.000
497.59	755.000
497.95	766.000
498.32	770.000
498.68	755.000
499.05	764.000
499.41	765.000
499.78	771.000
500.14	760.000
500.51	779.000
500.87	764.000
501.24	758.000
501.60	762.000
501.97	761.000
502.33	771.000
502.70	760.000
503.06	778.000
503.43	749.000
503.79	760.000
504.16	776.000
504.52	763.000
504.88	767.000
505.25	757.000
505.61	782.000
505.98	766.000
506.34	764.000
506.71	754.000
507.07	781.000
507.43	756.000
507.80	776.000
508.16	768.000
508.53	770.000
508.89	788.000
509.25	780.000
509.62	780.000
509.98	772.000
510.34	776.000
510.71	773.000
511.07	779.000
511.43	793.000
511.80	780.000
512.16	789.000
512.52	786.000
512.89	784.000
513.25	773.000
513.61	784.000
513.98	781.000
514.34	796.000
514.70	778.000
515.07	787.000
515.43	789.000
515.79	794.000
516.15	793.000
516.52	787.000
516.88	811.000
517.24	795.000
517.60	793.000
517.97	801.000
518.33	813.000
518.69	822.000
519.05	808.000
519.41	825.000
519.78	821.000
520.14	832.000
520.50	834.000
520.86	826.000
521.22	833.000
521.58	830.000
521.95	843.000
522.31	841.000
522.67	862.000
523.03	855.000
523.39	855.000
523.75	874.000
524.11	872.000
524.47	882.000
524.84	880.000
525.20	891.000
525.56	900.000
525.92	902.000
526.28	899.000
526.64	923.000
527.00	914.000
527.36	928.000
527.72	931.000
528.08	932.000
528.44	937.000
528.80	947.000
529.16	953.000
529.52	955.000
529.88	960.000
530.24	978.000
530.60	984.000
530.96	971.000
531.32	986.000
531.68	989.000
532.04	1012.000
532.40	991.000
