x-axis,1
second,Volt
-2.0000E-03,+4.8241206E+00
-1.9900E-03,+4.7638190E+00
-1.9800E-03,+4.7839195E+00
-1.9700E-03,+4.7437185E+00
-1.9600E-03,+4.7437185E+00
-1.9500E-03,+4.7638190E+00
-1.9400E-03,+4.7839195E+00
-1.9300E-03,+4.7638190E+00
-1.9200E-03,+4.8241206E+00
-1.9100E-03,+4.8241206E+00
-1.9000E-03,+4.7839195E+00
-1.8900E-03,+4.8040200E+00
-1.8800E-03,+4.7437185E+00
-1.8700E-03,+4.8040200E+00
-1.8600E-03,+4.8241206E+00
-1.8500E-03,+4.8040200E+00
-1.8400E-03,+4.7437185E+00
-1.8300E-03,+4.7437185E+00
-1.8200E-03,+4.7839195E+00
-1.8100E-03,+4.8040200E+00
-1.8000E-03,+4.8241206E+00
-1.7900E-03,+4.7437185E+00
-1.7800E-03,+4.8241206E+00
-1.7700E-03,+4.8241206E+00
-1.7600E-03,+4.8241206E+00
-1.7500E-03,+4.8040200E+00
-1.7400E-03,+4.7839195E+00
-1.7300E-03,+4.8241206E+00
-1.7200E-03,+4.7437185E+00
-1.7100E-03,+4.8040200E+00
-1.7000E-03,+4.8241206E+00
-1.6900E-03,+4.7638190E+00
-1.6800E-03,+4.7437185E+00
-1.6700E-03,+4.7437185E+00
-1.6600E-03,+4.7437185E+00
-1.6500E-03,+4.8040200E+00
-1.6400E-03,+4.8241206E+00
-1.6300E-03,+4.8040200E+00
-1.6200E-03,+4.7437185E+00
-1.6100E-03,+4.7638190E+00
-1.6000E-03,+4.7437185E+00
-1.5900E-03,+4.8040200E+00
-1.5800E-03,+4.8643216E+00
-1.5700E-03,+4.8241206E+00
-1.5600E-03,+4.7437185E+00
-1.5500E-03,+4.7638190E+00
-1.5400E-03,+4.7437185E+00
-1.5300E-03,+4.7437185E+00
-1.5200E-03,+4.7437185E+00
-1.5100E-03,+4.8241206E+00
-1.5000E-03,+4.8241206E+00
-1.4900E-03,+4.8241206E+00
-1.4800E-03,+4.7437185E+00
-1.4700E-03,+4.7437185E+00
-1.4600E-03,+4.7839195E+00
-1.4500E-03,+4.7638190E+00
-1.4400E-03,+4.8241206E+00
-1.4300E-03,+4.8241206E+00
-1.4200E-03,+4.7839195E+00
-1.4100E-03,+4.8241206E+00
-1.4000E-03,+4.6633165E+00
-1.3900E-03,+4.8241206E+00
-1.3800E-03,+4.7437185E+00
-1.3700E-03,+4.8442211E+00
-1.3600E-03,+4.8241206E+00
-1.3500E-03,+4.7839195E+00
-1.3400E-03,+4.7839195E+00
-1.3300E-03,+4.8241206E+00
-1.3200E-03,+4.7437185E+00
-1.3100E-03,+4.8040200E+00
-1.3000E-03,+4.7839195E+00
-1.2900E-03,+4.8040200E+00
-1.2800E-03,+4.7437185E+00
-1.2700E-03,+4.7437185E+00
-1.2600E-03,+4.7437185E+00
-1.2500E-03,+4.7437185E+00
-1.2400E-03,+4.7437185E+00
-1.2300E-03,+4.7638190E+00
-1.2200E-03,+4.7437185E+00
-1.2100E-03,+4.8040200E+00
-1.2000E-03,+4.7437185E+00
-1.1900E-03,+4.7638190E+00
-1.1800E-03,+4.8643216E+00
-1.1700E-03,+4.7638190E+00
-1.1600E-03,+4.8241206E+00
-1.1500E-03,+4.8241206E+00
-1.1400E-03,+4.7437185E+00
-1.1300E-03,+4.8040200E+00
-1.1200E-03,+4.7437185E+00
-1.1100E-03,+4.7839195E+00
-1.1000E-03,+4.8241206E+00
-1.0900E-03,+4.7437185E+00
-1.0800E-03,+4.6633165E+00
-1.0700E-03,+4.7638190E+00
-1.0600E-03,+4.7035175E+00
-1.0500E-03,+4.8241206E+00
-1.0400E-03,+4.7437185E+00
-1.0300E-03,+4.7638190E+00
-1.0200E-03,+4.7839195E+00
-1.0100E-03,+4.7839195E+00
-1.0000E-03,+4.8241206E+00
-990.0E-06,+4.7437185E+00
-980.0E-06,+4.8241206E+00
-970.0E-06,+4.8241206E+00
-960.0E-06,+4.7437185E+00
-950.0E-06,+4.8241206E+00
-940.0E-06,+4.7437185E+00
-930.0E-06,+4.7638190E+00
-920.0E-06,+4.7437185E+00
-910.0E-06,+4.8040200E+00
-900.0E-06,+4.8241206E+00
-890.0E-06,+4.8241206E+00
-880.0E-06,+4.8241206E+00
-870.0E-06,+4.8241206E+00
-860.0E-06,+4.7437185E+00
-850.0E-06,+4.8040200E+00
-840.0E-06,+4.8241206E+00
-830.0E-06,+4.8040200E+00
-820.0E-06,+4.7437185E+00
-810.0E-06,+4.7437185E+00
-800.0E-06,+4.7437185E+00
-790.0E-06,+4.8040200E+00
-780.0E-06,+4.8241206E+00
-770.0E-06,+4.7638190E+00
-760.0E-06,+4.7437185E+00
-750.0E-06,+4.8241206E+00
-740.0E-06,+4.8241206E+00
-730.0E-06,+4.8241206E+00
-720.0E-06,+4.7437185E+00
-710.0E-06,+4.7437185E+00
-700.0E-06,+4.8241206E+00
-690.0E-06,+4.8442211E+00
-680.0E-06,+4.7437185E+00
-670.0E-06,+4.7437185E+00
-660.0E-06,+4.7437185E+00
-650.0E-06,+4.8241206E+00
-640.0E-06,+4.8241206E+00
-630.0E-06,+4.7437185E+00
-620.0E-06,+4.7437185E+00
-610.0E-06,+4.7437185E+00
-600.0E-06,+4.8241206E+00
-590.0E-06,+4.8040200E+00
-580.0E-06,+4.8241206E+00
-570.0E-06,+4.7638190E+00
-560.0E-06,+4.6633165E+00
-550.0E-06,+4.7437185E+00
-540.0E-06,+4.7437185E+00
-530.0E-06,+4.7437185E+00
-520.0E-06,+4.8241206E+00
-510.0E-06,+4.7638190E+00
-500.0E-06,+4.7839195E+00
-490.0E-06,+4.7437185E+00
-480.0E-06,+4.7437185E+00
-470.0E-06,+4.8040200E+00
-460.0E-06,+4.7839195E+00
-450.0E-06,+4.8040200E+00
-440.0E-06,+4.7437185E+00
-430.0E-06,+4.7437185E+00
-420.0E-06,+4.7839195E+00
-410.0E-06,+4.7839195E+00
-400.0E-06,+4.8241206E+00
-390.0E-06,+4.8241206E+00
-380.0E-06,+4.7839195E+00
-370.0E-06,+4.7638190E+00
-360.0E-06,+4.6633165E+00
-350.0E-06,+4.8040200E+00
-340.0E-06,+4.7437185E+00
-330.0E-06,+4.7839195E+00
-320.0E-06,+4.7437185E+00
-310.0E-06,+4.8040200E+00
-300.0E-06,+4.7839195E+00
-290.0E-06,+4.7638190E+00
-280.0E-06,+4.6633165E+00
-270.0E-06,+4.7437185E+00
